DATE,SP500,US2
1992-06-16,704.1999999999995,
1992-06-17,697.2999999999995,
1992-06-18,696.5999999999995,
1992-06-19,699.4499999999995,
1992-06-22,699.3499999999995,
1992-06-23,699.8999999999995,
1992-06-24,699.7499999999995,
1992-06-25,698.3999999999995,
1992-06-26,699.3999999999995,
1992-06-29,704.8499999999995,
1992-06-30,704.7999999999995,
1992-07-01,708.2999999999995,
1992-07-02,707.4499999999995,
1992-07-06,709.4999999999995,
1992-07-07,703.2499999999995,
1992-07-08,705.8499999999995,
1992-07-09,710.3999999999995,
1992-07-10,710.3999999999995,
1992-07-13,709.9499999999995,
1992-07-14,712.9999999999995,
1992-07-15,712.4999999999995,
1992-07-16,712.9999999999995,
1992-07-17,710.3499999999995,
1992-07-20,709.2499999999995,
1992-07-21,708.4499999999995,
1992-07-22,705.6499999999995,
1992-07-23,707.2999999999995,
1992-07-24,706.5499999999995,
1992-07-27,706.2999999999995,
1992-07-28,712.6999999999995,
1992-07-29,718.1999999999995,
1992-07-30,718.8999999999995,
1992-07-31,719.1999999999995,
1992-08-03,720.0999999999995,
1992-08-04,719.1499999999995,
1992-08-05,717.6499999999995,
1992-08-06,716.0499999999995,
1992-08-07,713.0499999999995,
1992-08-10,715.2499999999995,
1992-08-11,714.0999999999995,
1992-08-12,713.5499999999995,
1992-08-13,712.2499999999995,
1992-08-14,715.5999999999995,
1992-08-17,716.1999999999995,
1992-08-18,716.1499999999995,
1992-08-19,713.6499999999995,
1992-08-20,713.8499999999995,
1992-08-21,709.8999999999995,
1992-08-24,706.6999999999995,
1992-08-25,706.4999999999995,
1992-08-26,708.6499999999995,
1992-08-27,709.3499999999995,
1992-08-28,709.8999999999995,
1992-08-31,709.4499999999995,
1992-09-01,711.0999999999995,
1992-09-02,713.3999999999995,
1992-09-03,713.8499999999995,
1992-09-04,711.9499999999995,
1992-09-08,709.8999999999995,
1992-09-09,711.9499999999995,
1992-09-10,714.9999999999995,
1992-09-11,714.6499999999995,
1992-09-14,720.3499999999995,
1992-09-15,715.0999999999995,
1992-09-16,715.1499999999995,
1992-09-17,715.4499999999996,
1992-09-18,718.8999999999995,
1992-09-21,717.7499999999995,
1992-09-22,712.7999999999995,
1992-09-23,712.8499999999995,
1992-09-24,714.0999999999995,
1992-09-25,709.6499999999995,
1992-09-28,712.0999999999995,
1992-09-29,712.7499999999995,
1992-09-30,713.5499999999995,
1992-10-01,710.8499999999995,
1992-10-02,705.0999999999995,
1992-10-05,703.3499999999995,
1992-10-06,702.4499999999996,
1992-10-07,698.9499999999996,
1992-10-08,703.0499999999995,
1992-10-09,698.2999999999995,
1992-10-12,702.0999999999995,
1992-10-13,704.4999999999995,
1992-10-14,704.0499999999995,
1992-10-15,705.0499999999995,
1992-10-16,706.2499999999995,
1992-10-19,710.9499999999996,
1992-10-20,710.8499999999995,
1992-10-21,710.6999999999996,
1992-10-22,710.2499999999995,
1992-10-23,709.0499999999995,
1992-10-26,713.1499999999995,
1992-10-27,713.1999999999996,
1992-10-28,715.4499999999996,
1992-10-29,715.4499999999996,
1992-10-30,712.9999999999995,
1992-11-02,717.2499999999995,
1992-11-03,715.0499999999995,
1992-11-04,711.3999999999995,
1992-11-05,713.4999999999995,
1992-11-06,712.2999999999995,
1992-11-09,713.1999999999996,
1992-11-10,713.5999999999995,
1992-11-11,717.7499999999995,
1992-11-12,718.0499999999995,
1992-11-13,718.2499999999995,
1992-11-16,715.9499999999996,
1992-11-17,714.6999999999996,
1992-11-18,718.2499999999995,
1992-11-19,718.6499999999995,
1992-11-20,721.7999999999995,
1992-11-23,720.4499999999996,
1992-11-24,723.2999999999995,
1992-11-25,724.5999999999996,
1992-11-27,725.5999999999996,
1992-11-30,726.1499999999995,
1992-12-01,726.2999999999996,
1992-12-02,725.0999999999996,
1992-12-03,725.4499999999995,
1992-12-04,727.8999999999995,
1992-12-07,730.4999999999995,
1992-12-08,732.9499999999995,
1992-12-09,730.9499999999995,
1992-12-10,729.7499999999995,
1992-12-11,729.0499999999996,
1992-12-14,728.4499999999996,
1992-12-15,728.6499999999995,
1992-12-16,726.8499999999996,
1992-12-17,731.1999999999996,
1992-12-18,735.9499999999996,
1992-12-21,736.1499999999996,
1992-12-22,736.5499999999995,
1992-12-23,735.5499999999995,
1992-12-24,735.2499999999995,
1992-12-28,733.7999999999996,
1992-12-29,732.9999999999995,
1992-12-30,733.9999999999995,
1992-12-31,732.2499999999995,
1993-01-04,730.0999999999996,
1993-01-05,729.1999999999996,
1993-01-06,729.8499999999996,
1993-01-07,724.7999999999996,
1993-01-08,724.2999999999995,
1993-01-11,725.5999999999996,
1993-01-12,726.0499999999996,
1993-01-13,727.9499999999996,
1993-01-14,730.8999999999995,
1993-01-15,731.0499999999996,
1993-01-18,731.8999999999995,
1993-01-19,730.1499999999995,
1993-01-20,727.7499999999995,
1993-01-21,730.8999999999995,
1993-01-22,731.2499999999995,
1993-01-25,734.9499999999996,
1993-01-26,734.3999999999996,
1993-01-27,732.6999999999996,
1993-01-28,733.3999999999995,
1993-01-29,732.8499999999996,
1993-02-01,737.0999999999996,
1993-02-02,737.6499999999996,
1993-02-03,742.4999999999995,
1993-02-04,744.1499999999995,
1993-02-05,743.9499999999996,
1993-02-08,743.0499999999996,
1993-02-09,740.6999999999996,
1993-02-10,741.6999999999996,
1993-02-11,742.6499999999996,
1993-02-12,739.2999999999995,
1993-02-16,728.3999999999995,
1993-02-17,728.2999999999996,
1993-02-18,726.9499999999996,
1993-02-19,729.6999999999996,
1993-02-22,731.0999999999996,
1993-02-23,730.5999999999996,
1993-02-24,736.3999999999996,
1993-02-25,736.6999999999996,
1993-02-26,738.2999999999995,
1993-03-01,737.0499999999995,
1993-03-02,742.8999999999996,
1993-03-03,744.7499999999995,
1993-03-04,741.8499999999996,
1993-03-05,740.5999999999996,
1993-03-08,750.5999999999996,
1993-03-09,749.1999999999996,
1993-03-10,750.9999999999995,
1993-03-11,748.9999999999995,
1993-03-12,743.8499999999996,
1993-03-15,746.4499999999995,
1993-03-16,745.3499999999996,
1993-03-17,742.7499999999995,
1993-03-18,746.3999999999995,
1993-03-19,744.5499999999996,
1993-03-22,741.0499999999995,
1993-03-23,743.6999999999995,
1993-03-24,743.2499999999995,
1993-03-25,746.0499999999996,
1993-03-26,742.9499999999996,
1993-03-29,745.6499999999995,
1993-03-30,746.8999999999995,
1993-03-31,746.6499999999995,
1993-04-01,743.3999999999995,
1993-04-02,736.5999999999996,
1993-04-05,736.9499999999996,
1993-04-06,735.9999999999995,
1993-04-07,736.7999999999995,
1993-04-08,736.6499999999996,
1993-04-12,742.3999999999996,
1993-04-13,743.7499999999995,
1993-04-14,743.1499999999995,
1993-04-15,743.2499999999995,
1993-04-16,743.5999999999996,
1993-04-19,740.9999999999995,
1993-04-20,739.8499999999996,
1993-04-21,737.8999999999996,
1993-04-22,732.5999999999996,
1993-04-23,731.0499999999996,
1993-04-26,726.9499999999995,
1993-04-27,731.7499999999995,
1993-04-28,730.9999999999995,
1993-04-29,733.3499999999996,
1993-04-30,732.6999999999995,
1993-05-03,736.3999999999996,
1993-05-04,737.9499999999996,
1993-05-05,738.4499999999996,
1993-05-06,737.8999999999996,
1993-05-07,736.0499999999995,
1993-05-10,737.2999999999995,
1993-05-11,738.6499999999996,
1993-05-12,738.0499999999995,
1993-05-13,732.9999999999995,
1993-05-14,733.5499999999996,
1993-05-17,734.1499999999995,
1993-05-18,734.0999999999996,
1993-05-19,742.3499999999996,
1993-05-20,744.8499999999996,
1993-05-21,739.7499999999995,
1993-05-24,742.1499999999996,
1993-05-25,743.0499999999996,
1993-05-26,747.9999999999995,
1993-05-27,745.5499999999996,
1993-05-28,744.1499999999995,
1993-06-01,747.7999999999996,
1993-06-02,747.4499999999995,
1993-06-03,746.4499999999995,
1993-06-04,744.6499999999995,
1993-06-07,741.6999999999996,
1993-06-08,739.7499999999995,
1993-06-09,740.4499999999996,
1993-06-10,740.4999999999995,
1993-06-11,742.3999999999996,
1993-06-14,741.8499999999996,
1993-06-15,740.8499999999996,
1993-06-16,742.2499999999995,
1993-06-17,743.0499999999996,
1993-06-18,739.4999999999995,
1993-06-21,740.7499999999995,
1993-06-22,740.2999999999995,
1993-06-23,736.4999999999995,
1993-06-24,741.6499999999996,
1993-06-25,742.1999999999996,
1993-06-28,745.9999999999995,
1993-06-29,744.7999999999996,
1993-06-30,744.3499999999996,
1993-07-01,742.6499999999996,
1993-07-02,739.5999999999996,
1993-07-06,735.2499999999995,
1993-07-07,736.7999999999995,
1993-07-08,741.7999999999995,
1993-07-09,742.5499999999995,
1993-07-12,742.7499999999995,
1993-07-13,742.1999999999996,
1993-07-14,743.5999999999996,
1993-07-15,743.0999999999996,
1993-07-16,740.2999999999995,
1993-07-19,740.0999999999996,
1993-07-20,741.3499999999996,
1993-07-21,740.9499999999996,
1993-07-22,739.0999999999996,
1993-07-23,740.7999999999995,
1993-07-26,742.3999999999996,
1993-07-27,741.0499999999995,
1993-07-28,741.3499999999996,
1993-07-29,743.6999999999996,
1993-07-30,741.3499999999996,
1993-08-02,742.9499999999996,
1993-08-03,742.2999999999995,
1993-08-04,742.5499999999995,
1993-08-05,741.9999999999995,
1993-08-06,742.0999999999996,
1993-08-09,743.9499999999996,
1993-08-10,744.1499999999995,
1993-08-11,743.9499999999996,
1993-08-12,742.9999999999995,
1993-08-13,743.4499999999996,
1993-08-16,745.6999999999996,
1993-08-17,747.4499999999996,
1993-08-18,749.6499999999995,
1993-08-19,749.9499999999996,
1993-08-20,749.6999999999996,
1993-08-23,748.7999999999996,
1993-08-24,753.6499999999995,
1993-08-25,754.4499999999996,
1993-08-26,754.5499999999996,
1993-08-27,754.2499999999995,
1993-08-30,755.3499999999996,
1993-08-31,756.5999999999996,
1993-09-01,756.1499999999995,
1993-09-02,754.4999999999995,
1993-09-03,754.9499999999996,
1993-09-07,751.9999999999995,
1993-09-08,749.9999999999995,
1993-09-09,751.0999999999996,
1993-09-10,755.3499999999996,
1993-09-13,755.3499999999996,
1993-09-14,753.4499999999995,
1993-09-15,754.7999999999996,
1993-09-16,753.0999999999996,
1993-09-17,751.6499999999995,
1993-09-20,748.1499999999995,
1993-09-21,745.8999999999995,
1993-09-22,750.1499999999995,
1993-09-23,751.4999999999995,
1993-09-24,751.8499999999996,
1993-09-27,755.3999999999995,
1993-09-28,754.8999999999995,
1993-09-29,753.3999999999995,
1993-09-30,751.8499999999996,
1993-10-01,754.8999999999995,
1993-10-04,754.9499999999995,
1993-10-05,754.1499999999995,
1993-10-06,754.4499999999995,
1993-10-07,752.2999999999996,
1993-10-08,753.8499999999996,
1993-10-11,754.2499999999995,
1993-10-12,754.4499999999995,
1993-10-13,754.7499999999995,
1993-10-14,760.4499999999995,
1993-10-15,762.8499999999996,
1993-10-18,761.9999999999995,
1993-10-19,758.8499999999996,
1993-10-20,759.5999999999996,
1993-10-21,758.4999999999995,
1993-10-22,755.9499999999995,
1993-10-25,757.0499999999996,
1993-10-26,757.0499999999996,
1993-10-27,758.1999999999995,
1993-10-28,760.5499999999996,
1993-10-29,760.5499999999996,
1993-11-01,761.9499999999995,
1993-11-02,760.9999999999995,
1993-11-03,754.4999999999995,
1993-11-04,750.8999999999995,
1993-11-05,752.0999999999996,
1993-11-08,752.8999999999995,
1993-11-09,753.2999999999996,
1993-11-10,756.9999999999995,
1993-11-11,755.3999999999995,
1993-11-12,758.7999999999996,
1993-11-15,756.7999999999996,
1993-11-16,759.5999999999996,
1993-11-17,756.8999999999995,
1993-11-18,755.8999999999995,
1993-11-19,754.0499999999996,
1993-11-22,751.9999999999995,
1993-11-23,754.2499999999995,
1993-11-24,755.3999999999995,
1993-11-26,755.6499999999995,
1993-11-29,753.8999999999995,
1993-11-30,754.3499999999996,
1993-12-01,755.3999999999995,
1993-12-02,755.9999999999995,
1993-12-03,757.8499999999996,
1993-12-06,759.6499999999995,
1993-12-07,759.1499999999995,
1993-12-08,758.3999999999995,
1993-12-09,756.8999999999995,
1993-12-10,756.3999999999995,
1993-12-13,758.9999999999995,
1993-12-14,755.1499999999995,
1993-12-15,755.4999999999995,
1993-12-16,756.2499999999995,
1993-12-17,758.4499999999995,
1993-12-20,758.8999999999995,
1993-12-21,758.2999999999996,
1993-12-22,760.1999999999995,
1993-12-23,760.0499999999996,
1993-12-27,763.1499999999995,
1993-12-28,763.3999999999995,
1993-12-29,763.1499999999995,
1993-12-30,761.2499999999995,
1993-12-31,758.4499999999995,
1994-01-03,757.4499999999995,
1994-01-04,758.9999999999995,
1994-01-05,759.5499999999996,
1994-01-06,759.3499999999996,
1994-01-07,762.7499999999995,
1994-01-10,767.4999999999995,
1994-01-11,766.8499999999996,
1994-01-12,765.6999999999995,
1994-01-13,765.0999999999996,
1994-01-14,766.1499999999995,
1994-01-17,765.0499999999996,
1994-01-18,765.8999999999995,
1994-01-19,765.6499999999995,
1994-01-20,766.7999999999996,
1994-01-21,765.0999999999996,
1994-01-24,764.1499999999995,
1994-01-25,763.0999999999996,
1994-01-26,765.3999999999995,
1994-01-27,769.0499999999996,
1994-01-28,770.1999999999996,
1994-01-31,773.1999999999996,
1994-02-01,771.3999999999995,
1994-02-02,773.7999999999995,
1994-02-03,771.6999999999996,
1994-02-04,760.4499999999995,
1994-02-07,763.5499999999996,
1994-02-08,763.3999999999995,
1994-02-09,764.7999999999996,
1994-02-10,760.9499999999995,
1994-02-11,761.4999999999995,
1994-02-14,762.7999999999996,
1994-02-15,765.0999999999996,
1994-02-16,764.6499999999995,
1994-02-17,761.8999999999995,
1994-02-18,759.6499999999995,
1994-02-22,763.7499999999995,
1994-02-23,762.5499999999996,
1994-02-24,754.9999999999995,
1994-02-25,757.7499999999995,
1994-02-28,757.6499999999995,
1994-03-01,755.3999999999995,
1994-03-02,756.0999999999996,
1994-03-03,754.2999999999996,
1994-03-04,755.9999999999995,
1994-03-07,758.5999999999996,
1994-03-08,756.8499999999996,
1994-03-09,758.6999999999995,
1994-03-10,755.3999999999995,
1994-03-11,757.6499999999995,
1994-03-14,758.3499999999996,
1994-03-15,757.8999999999995,
1994-03-16,760.8999999999995,
1994-03-17,761.7999999999996,
1994-03-18,760.4499999999995,
1994-03-21,759.6499999999995,
1994-03-22,760.7499999999995,
1994-03-23,760.9499999999995,
1994-03-24,755.3499999999996,
1994-03-25,750.1999999999995,
1994-03-28,751.5999999999996,
1994-03-29,741.8999999999995,
1994-03-30,736.3999999999995,
1994-03-31,736.9999999999995,
1994-04-04,729.4999999999995,
1994-04-05,738.8999999999995,
1994-04-06,737.4999999999995,
1994-04-07,740.7499999999995,
1994-04-08,737.4999999999995,
1994-04-11,740.6999999999996,
1994-04-12,738.2499999999995,
1994-04-13,736.3499999999996,
1994-04-14,736.1999999999996,
1994-04-15,735.9999999999995,
1994-04-18,732.6499999999995,
1994-04-19,733.3499999999996,
1994-04-20,732.9499999999995,
1994-04-21,739.5999999999996,
1994-04-22,738.2499999999995,
1994-04-25,742.3999999999995,
1994-04-26,741.9999999999995,
1994-04-28,739.2999999999995,
1994-04-29,740.5999999999996,
1994-05-02,743.0999999999996,
1994-05-03,742.1999999999996,
1994-05-04,741.2999999999995,
1994-05-05,740.7999999999995,
1994-05-06,736.8499999999996,
1994-05-09,732.2499999999995,
1994-05-10,735.9999999999995,
1994-05-11,731.3999999999995,
1994-05-12,733.3499999999996,
1994-05-13,734.3999999999995,
1994-05-16,734.4999999999995,
1994-05-17,740.8999999999995,
1994-05-18,744.3499999999996,
1994-05-19,746.5999999999996,
1994-05-20,745.0499999999996,
1994-05-23,744.1499999999995,
1994-05-24,745.5999999999996,
1994-05-25,746.3999999999995,
1994-05-26,747.5499999999996,
1994-05-27,746.7499999999995,
1994-05-31,746.4499999999995,
1994-06-01,747.9499999999995,
1994-06-02,747.8499999999996,
1994-06-03,750.3999999999995,
1994-06-06,749.5999999999996,
1994-06-07,748.2999999999996,
1994-06-08,747.4999999999995,
1994-06-09,748.3499999999996,
1994-06-10,749.0999999999996,
1994-06-13,749.7999999999996,
1994-06-14,752.6999999999995,
1994-06-15,750.4999999999995,
1994-06-16,751.6999999999995,
1994-06-17,748.3499999999996,
1994-06-20,745.2999999999996,
1994-06-21,741.0499999999995,
1994-06-22,742.9499999999996,
1994-06-23,739.1999999999996,
1994-06-24,730.6499999999995,
1994-06-27,737.7999999999995,
1994-06-28,735.5999999999996,
1994-06-29,737.3499999999996,
1994-06-30,733.5999999999996,
1994-07-01,735.0499999999995,
1994-07-05,735.5999999999996,
1994-07-06,735.3499999999996,
1994-07-07,737.9499999999996,
1994-07-08,738.4499999999996,
1994-07-11,735.7499999999995,
1994-07-12,737.2999999999995,
1994-07-13,738.0999999999996,
1994-07-14,742.4499999999996,
1994-07-15,743.3499999999996,
1994-07-18,744.0499999999996,
1994-07-19,743.3999999999995,
1994-07-20,740.4499999999996,
1994-07-21,741.8499999999996,
1994-07-22,742.0499999999995,
1994-07-25,742.8499999999996,
1994-07-26,742.4999999999995,
1994-07-27,741.6999999999996,
1994-07-28,743.6499999999995,
1994-07-29,747.4499999999995,
1994-08-01,749.6499999999995,
1994-08-02,749.4999999999995,
1994-08-03,749.9999999999995,
1994-08-04,746.8999999999995,
1994-08-05,745.9499999999995,
1994-08-08,746.4999999999995,
1994-08-09,747.0499999999996,
1994-08-10,749.6499999999995,
1994-08-11,746.9499999999995,
1994-08-12,751.1999999999995,
1994-08-15,750.5999999999996,
1994-08-16,753.8999999999995,
1994-08-17,753.3999999999995,
1994-08-18,751.7499999999995,
1994-08-19,752.1999999999995,
1994-08-22,751.3499999999996,
1994-08-23,753.7499999999995,
1994-08-24,758.2999999999996,
1994-08-25,756.9499999999995,
1994-08-26,763.8499999999996,
1994-08-29,763.5499999999996,
1994-08-30,764.6999999999995,
1994-08-31,762.6499999999995,
1994-09-01,762.3499999999996,
1994-09-02,760.0999999999996,
1994-09-06,759.9499999999995,
1994-09-07,759.1999999999995,
1994-09-08,761.4499999999995,
1994-09-09,756.4999999999995,
1994-09-12,754.0999999999996,
1994-09-13,755.6999999999996,
1994-09-14,757.2499999999997,
1994-09-15,762.0999999999996,
1994-09-16,758.9999999999997,
1994-09-19,758.9999999999997,
1994-09-20,750.3999999999995,
1994-09-21,750.0999999999996,
1994-09-22,749.1999999999996,
1994-09-23,748.3999999999995,
1994-09-26,749.5999999999996,
1994-09-27,750.3999999999995,
1994-09-28,752.8999999999995,
1994-09-29,750.4499999999996,
1994-09-30,749.6999999999996,
1994-10-03,749.6999999999996,
1994-10-04,741.4999999999995,
1994-10-05,740.6999999999996,
1994-10-06,740.3499999999996,
1994-10-07,743.0999999999996,
1994-10-10,747.0999999999996,
1994-10-11,753.8499999999996,
1994-10-12,754.0999999999996,
1994-10-13,755.5999999999996,
1994-10-14,757.6999999999996,
1994-10-17,756.4999999999997,
1994-10-18,754.9499999999996,
1994-10-19,757.3499999999996,
1994-10-20,753.8499999999996,
1994-10-21,752.1999999999996,
1994-10-24,748.5999999999996,
1994-10-25,748.8499999999996,
1994-10-26,749.7999999999996,
1994-10-27,753.6499999999995,
1994-10-28,762.6499999999995,
1994-10-31,758.8999999999995,
1994-11-01,755.5999999999996,
1994-11-02,753.2999999999996,
1994-11-03,755.2499999999997,
1994-11-04,748.8499999999996,
1994-11-07,750.9499999999996,
1994-11-08,753.3999999999995,
1994-11-09,752.2499999999997,
1994-11-10,751.6499999999995,
1994-11-11,749.2499999999997,
1994-11-14,753.5499999999996,
1994-11-15,752.0999999999996,
1994-11-16,753.2999999999996,
1994-11-17,750.7999999999996,
1994-11-18,749.6499999999995,
1994-11-21,744.0499999999996,
1994-11-22,733.5999999999996,
1994-11-23,736.9999999999995,
1994-11-25,740.0999999999996,
1994-11-28,741.3999999999996,
1994-11-29,742.6999999999996,
1994-11-30,740.3999999999996,
1994-12-01,735.4499999999996,
1994-12-02,740.3499999999996,
1994-12-05,740.4999999999995,
1994-12-06,740.2999999999996,
1994-12-07,738.5499999999996,
1994-12-08,732.3999999999995,
1994-12-09,734.3499999999996,
1994-12-12,736.5999999999996,
1994-12-13,737.4999999999995,
1994-12-14,741.4499999999996,
1994-12-15,741.9999999999995,
1994-12-16,745.1499999999995,
1994-12-19,745.2999999999996,
1994-12-20,743.7999999999996,
1994-12-21,748.2499999999995,
1994-12-22,746.5999999999996,
1994-12-23,746.8999999999995,
1994-12-27,749.3499999999996,
1994-12-28,747.6499999999995,
1994-12-29,747.9499999999996,
1994-12-30,744.6999999999996,
1995-01-03,744.7999999999996,
1995-01-04,747.0999999999996,
1995-01-05,746.5999999999996,
1995-01-06,746.3499999999996,
1995-01-09,747.0999999999996,
1995-01-10,747.5499999999996,
1995-01-11,747.7999999999996,
1995-01-12,747.5999999999996,
1995-01-13,752.3999999999995,
1995-01-16,755.0999999999996,
1995-01-17,755.3499999999996,
1995-01-18,754.4999999999995,
1995-01-19,751.9499999999996,
1995-01-20,750.6499999999995,
1995-01-23,751.4499999999996,
1995-01-24,751.6999999999996,
1995-01-25,753.2499999999995,
1995-01-26,754.4999999999995,
1995-01-27,754.8999999999995,
1995-01-30,753.2999999999996,
1995-01-31,755.5499999999996,
1995-02-01,755.2499999999995,
1995-02-02,757.9999999999995,
1995-02-03,764.3999999999995,
1995-02-06,766.0999999999996,
1995-02-07,766.3499999999996,
1995-02-08,765.6999999999996,
1995-02-09,765.9999999999995,
1995-02-10,766.9999999999995,
1995-02-13,766.6999999999996,
1995-02-14,767.0499999999996,
1995-02-15,770.1499999999996,
1995-02-16,769.6499999999995,
1995-02-17,767.7999999999996,
1995-02-21,767.7499999999995,
1995-02-22,770.4499999999996,
1995-02-23,772.0499999999995,
1995-02-24,772.0499999999995,
1995-02-27,768.2999999999996,
1995-02-28,771.8999999999996,
1995-03-01,769.4999999999995,
1995-03-02,769.7999999999995,
1995-03-03,769.1999999999996,
1995-03-06,769.5499999999996,
1995-03-07,765.5999999999996,
1995-03-08,766.7999999999996,
1995-03-09,766.7499999999995,
1995-03-10,774.5499999999995,
1995-03-13,773.3999999999996,
1995-03-14,776.7499999999995,
1995-03-15,775.4499999999996,
1995-03-16,778.8999999999995,
1995-03-17,779.0999999999996,
1995-03-20,779.4999999999995,
1995-03-21,778.6999999999996,
1995-03-22,778.6999999999996,
1995-03-23,778.6999999999996,
1995-03-24,784.7499999999995,
1995-03-27,786.8999999999995,
1995-03-28,786.7499999999995,
1995-03-29,785.7999999999996,
1995-03-30,785.7499999999995,
1995-03-31,783.7499999999995,
1995-04-03,783.9499999999996,
1995-04-04,787.1499999999995,
1995-04-05,788.2499999999995,
1995-04-06,788.9499999999996,
1995-04-07,787.9999999999995,
1995-04-10,789.0499999999996,
1995-04-11,787.3499999999996,
1995-04-12,789.2999999999996,
1995-04-13,791.4999999999995,
1995-04-17,787.7499999999995,
1995-04-18,787.0999999999996,
1995-04-19,785.9999999999995,
1995-04-20,786.6499999999995,
1995-04-21,789.6499999999995,
1995-04-24,794.3499999999996,
1995-04-25,792.7499999999995,
1995-04-26,793.5499999999996,
1995-04-27,794.6499999999995,
1995-04-28,796.0999999999996,
1995-05-01,794.6499999999995,
1995-05-02,795.9999999999995,
1995-05-03,801.9499999999996,
1995-05-04,802.3499999999996,
1995-05-05,800.6999999999996,
1995-05-08,804.6499999999995,
1995-05-09,803.7999999999996,
1995-05-10,804.7499999999995,
1995-05-11,805.9999999999995,
1995-05-12,806.5999999999996,
1995-05-15,809.2499999999995,
1995-05-16,808.8499999999996,
1995-05-17,807.1499999999995,
1995-05-18,798.4499999999996,
1995-05-19,799.6999999999996,
1995-05-22,804.6499999999995,
1995-05-23,809.3499999999996,
1995-05-24,808.7999999999996,
1995-05-25,809.2499999999995,
1995-05-26,803.1999999999996,
1995-05-30,802.8499999999996,
1995-05-31,812.6999999999996,
1995-06-01,813.0999999999996,
1995-06-02,811.4999999999995,
1995-06-05,815.9999999999995,
1995-06-06,814.6999999999996,
1995-06-07,812.5999999999996,
1995-06-08,810.9999999999995,
1995-06-09,808.0499999999996,
1995-06-12,811.5499999999996,
1995-06-13,815.5499999999996,
1995-06-14,815.3499999999997,
1995-06-15,817.5499999999996,
1995-06-16,818.6499999999996,
1995-06-19,824.3999999999996,
1995-06-20,824.0499999999996,
1995-06-21,823.6999999999997,
1995-06-22,830.0999999999997,
1995-06-23,829.6499999999996,
1995-06-26,822.9499999999997,
1995-06-27,821.8999999999996,
1995-06-28,824.1499999999996,
1995-06-29,823.1999999999997,
1995-06-30,821.8999999999996,
1995-07-03,824.2999999999996,
1995-07-05,826.7499999999997,
1995-07-06,832.5999999999997,
1995-07-07,834.7999999999996,
1995-07-10,835.9499999999997,
1995-07-11,832.4999999999997,
1995-07-12,838.8499999999997,
1995-07-13,838.7499999999997,
1995-07-14,837.4999999999997,
1995-07-17,840.1999999999997,
1995-07-18,835.6499999999996,
1995-07-19,828.6499999999996,
1995-07-20,830.9999999999997,
1995-07-21,830.0999999999997,
1995-07-24,835.1499999999996,
1995-07-25,838.0499999999996,
1995-07-26,838.7999999999996,
1995-07-27,842.2999999999996,
1995-07-28,839.0499999999996,
1995-07-31,837.8999999999996,
1995-08-01,836.1499999999996,
1995-08-02,834.0999999999997,
1995-08-03,835.1999999999997,
1995-08-04,835.3499999999997,
1995-08-07,835.9999999999997,
1995-08-08,836.5999999999997,
1995-08-09,836.6499999999996,
1995-08-10,833.2499999999997,
1995-08-11,831.9499999999997,
1995-08-14,836.4499999999997,
1995-08-15,834.7999999999996,
1995-08-16,835.3499999999997,
1995-08-17,835.3499999999997,
1995-08-18,836.3499999999997,
1995-08-21,833.5999999999997,
1995-08-22,834.6499999999996,
1995-08-23,832.5499999999996,
1995-08-24,833.8499999999997,
1995-08-25,836.7999999999996,
1995-08-28,834.1499999999996,
1995-08-29,835.2999999999996,
1995-08-30,835.8999999999996,
1995-08-31,837.5999999999997,
1995-09-01,839.6999999999997,
1995-09-05,844.0999999999997,
1995-09-06,845.8999999999996,
1995-09-07,845.7499999999997,
1995-09-08,848.1499999999996,
1995-09-11,848.6499999999996,
1995-09-12,851.3999999999996,
1995-09-13,854.1999999999997,
1995-09-14,858.8999999999996,
1995-09-15,859.0999999999997,
1995-09-18,857.7499999999997,
1995-09-19,859.8999999999996,
1995-09-20,862.1499999999996,
1995-09-21,856.6499999999996,
1995-09-22,857.2499999999997,
1995-09-25,855.9999999999997,
1995-09-26,855.9499999999997,
1995-09-27,855.4499999999997,
1995-09-28,859.1999999999997,
1995-09-29,858.1999999999997,
1995-10-02,855.0499999999996,
1995-10-03,856.2999999999996,
1995-10-04,854.8999999999996,
1995-10-05,856.5999999999997,
1995-10-06,856.5999999999997,
1995-10-09,851.7499999999997,
1995-10-10,851.2499999999997,
1995-10-11,853.3499999999997,
1995-10-12,857.4999999999997,
1995-10-13,858.1999999999997,
1995-10-16,855.0999999999997,
1995-10-17,859.8999999999996,
1995-10-18,860.9499999999997,
1995-10-19,863.9499999999997,
1995-10-20,859.6499999999996,
1995-10-23,857.7999999999996,
1995-10-24,859.2499999999997,
1995-10-25,853.9499999999997,
1995-10-26,848.5999999999997,
1995-10-27,853.4999999999997,
1995-10-30,856.6999999999997,
1995-10-31,853.8499999999997,
1995-11-01,858.2499999999997,
1995-11-02,862.3499999999997,
1995-11-03,862.4999999999997,
1995-11-06,861.2999999999996,
1995-11-07,858.1999999999997,
1995-11-08,864.0999999999997,
1995-11-09,864.6999999999997,
1995-11-10,864.4499999999997,
1995-11-13,863.8999999999996,
1995-11-14,860.4499999999997,
1995-11-15,866.2999999999996,
1995-11-16,869.8999999999996,
1995-11-17,871.1499999999996,
1995-11-20,868.3999999999996,
1995-11-21,871.7499999999997,
1995-11-22,870.3999999999996,
1995-11-24,871.5499999999996,
1995-11-27,871.7999999999996,
1995-11-28,877.8999999999996,
